metricHash,metricInfo
ea3df3f14b5607525cb006fc38caba21b603cfe0,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'sockstat', 'job': 'node', 'instance': '192.168.0.113:9100'}"
7726551a4b5861acf9598b03f676222f5d10656d,"{'__name__': 'node_sockstat_TCP_alloc', 'job': 'node', 'instance': '192.168.0.107:9100'}"
3a4abda23279abeb5d8b7f1938dcfcf504d8573a,"{'__name__': 'node_disk_io_now', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.116:9100'}"
9eae67d68be9fa5a0338770671f20969cf42ae30,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'diskstats', 'job': 'node', 'instance': '192.168.0.107:9100'}"
84057cf86f6bfd9edd2dcd47c16bc3e44f4eb941,"{'__name__': 'node_memory_Writeback_bytes', 'job': 'node', 'instance': '192.168.0.107:9100'}"
fafbdcb40a2f5260c7c966039e1f5dfd7cd05015,"{'mountpoint': '/', 'fstype': 'ext4', 'job': 'node', 'device': '/dev/vda1', '__name__': 'node_filesystem_avail_bytes', 'instance': '192.168.0.109:9100'}"
685ceef6504196a0462de4ed7dc3d52dc8574354,"{'__name__': 'node_sockstat_TCP_mem', 'job': 'node', 'instance': '192.168.0.108:9100'}"
909ffeffe32f4bbdaf7a05dd5876bd7c0fa0af7d,"{'__name__': 'node_load1', 'job': 'node', 'instance': '192.168.0.116:9100'}"
3805ca4788264c2b7f40328981c70d5d00692e15,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'arp', 'job': 'node', 'instance': '192.168.0.107:9100'}"
113f295bbb380aad8cd02e9081285608bdc547e1,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'textfile', 'job': 'node', 'instance': '192.168.0.108:9100'}"
8874fba6ca3ce090c268d835e4aede31bc860968,"{'__name__': 'node_netstat_Tcp_PassiveOpens', 'job': 'node', 'instance': '192.168.0.113:9100'}"
ec3ea20ac78a2ddc4f43dcb94a0c0785ed1e6a01,"{'__name__': 'go_memstats_stack_sys_bytes', 'job': 'node', 'instance': '192.168.0.116:9100'}"
983c0d7a4f58512980734afe9e6754e799df39c5,"{'__name__': 'node_memory_Inactive_bytes', 'job': 'node', 'instance': '192.168.0.108:9100'}"
a6d12d4a378704a86f8eaa3c8f551a0213c948a3,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'hwmon', 'job': 'node', 'instance': '192.168.0.109:9100'}"
10df4d24987bda20d1434ac1fcef077c81809693,"{'__name__': 'node_timex_estimated_error_seconds', 'job': 'node', 'instance': '192.168.0.116:9100'}"
9c69e0682d0f848489bbdf7e2553550ca9ac629c,"{'__name__': 'node_memory_Active_file_bytes', 'job': 'node', 'instance': '192.168.0.108:9100'}"
4b2da406a22fdf45b531a2f8b0522afa3b2587b8,"{'__name__': 'node_disk_writes_completed_total', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.109:9100'}"
41683e7a786db79e8048e68259554922fd84da5c,"{'cpu': '0', '__name__': 'node_cpu_seconds_total', 'job': 'node', 'instance': '192.168.0.116:9100', 'mode': 'softirq'}"
5fc5aaf8c38c1484b179457f9c7ca02b4465226c,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'diskstats', 'job': 'node', 'instance': '192.168.0.108:9100'}"
3261cb1428cec3bd1f67f876dde667314e0fa4ea,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'arp', 'job': 'node', 'instance': '192.168.0.116:9100'}"
77767f6de54f8630e5508d536c3c4fa88b0e69d0,"{'__name__': 'go_memstats_heap_released_bytes', 'job': 'node', 'instance': '192.168.0.113:9100'}"
9eb567e9d5540725c1392981b7551269a5dacc03,"{'__name__': 'node_network_transmit_packets_total', 'job': 'node', 'device': 'ens3', 'instance': '192.168.0.113:9100'}"
6ff634f094cf94b1f36538734f3e9ff074735e02,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'stat', 'job': 'node', 'instance': '192.168.0.107:9100'}"
105a55174686836f00b05b34215bee8bbe028a63,"{'__name__': 'node_network_transmit_bytes_total', 'job': 'node', 'device': 'lo', 'instance': '192.168.0.107:9100'}"
89edeef6ac724203676994dc05124ca2f1ee1020,"{'__name__': 'node_network_transmit_bytes_total', 'job': 'node', 'device': 'lo', 'instance': '192.168.0.108:9100'}"
35c38d1bc683ccedd3df1ccaa746d5ae0ca3c25f,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'timex', 'job': 'node', 'instance': '192.168.0.107:9100'}"
46bb9275f12f5dfc794ae9617400fc9f3cc8d31d,"{'__name__': 'node_procs_blocked', 'job': 'node', 'instance': '192.168.0.116:9100'}"
395890c144f46edb0478926213d52d5ed87fd2f3,"{'__name__': 'node_memory_Active_anon_bytes', 'job': 'node', 'instance': '192.168.0.113:9100'}"
9e79a71a29b0f55fdad9334178e7b0d0d2e0afa9,"{'__name__': 'go_memstats_gc_cpu_fraction', 'job': 'node', 'instance': '192.168.0.109:9100'}"
8b9611d5ba5e5b43fa6b90e634b21d4aa98f0f27,"{'__name__': 'node_context_switches_total', 'job': 'node', 'instance': '192.168.0.108:9100'}"
45c1db75b1c58eed8536806a7457c456cabcc2f1,"{'__name__': 'go_memstats_other_sys_bytes', 'job': 'node', 'instance': '192.168.0.116:9100'}"
224dcda11a30e4e77bab29e5ac1154d6f6810484,"{'mountpoint': '/', 'fstype': 'ext4', 'job': 'node', 'device': '/dev/vda1', '__name__': 'node_filesystem_avail_bytes', 'instance': '192.168.0.108:9100'}"
a6d6478ddd0ce36fb00a225fc685f84bd12fafc8,"{'__name__': 'node_memory_SUnreclaim_bytes', 'job': 'node', 'instance': '192.168.0.107:9100'}"
155456d1832d125dfde346c8df9dd10f1d40fe7d,"{'__name__': 'node_vmstat_pgmajfault', 'job': 'node', 'instance': '192.168.0.116:9100'}"
9d9416e07c75ad60d37a974a49a4d5ff70524537,"{'__name__': 'go_memstats_alloc_bytes', 'job': 'node', 'instance': '192.168.0.107:9100'}"
944ae4252ba628072a9b21202a0dc2ea9095d7dc,"{'__name__': 'node_disk_io_time_weighted_seconds_total', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.113:9100'}"
236d77e17c7ef01dfa7d2e62c8ff27cadfd48f4a,"{'cpu': '0', '__name__': 'node_cpu_seconds_total', 'job': 'node', 'instance': '192.168.0.107:9100', 'mode': 'nice'}"
dabadcdf86b6cd8a94fa25867d7b30f3c2d91d76,"{'__name__': 'go_memstats_mspan_inuse_bytes', 'job': 'node', 'instance': '192.168.0.116:9100'}"
e9aa9e0aa173bb2dde89968511b11f48f02cb688,"{'__name__': 'node_forks_total', 'job': 'node', 'instance': '192.168.0.107:9100'}"
c063ace6d1ac6a52106af39d1a603f0b74947c6d,"{'__name__': 'node_context_switches_total', 'job': 'node', 'instance': '192.168.0.113:9100'}"
01a7b7cc4c014e10b35b5ea16bdaf37eee81c27b,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'time', 'job': 'node', 'instance': '192.168.0.107:9100'}"
d0035bb0eb840e1410380768f30ba65ae1bf3520,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'vmstat', 'job': 'node', 'instance': '192.168.0.107:9100'}"
ed62ad776abf693b68e232db5b62d54294f2e688,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'bonding', 'job': 'node', 'instance': '192.168.0.116:9100'}"
91b6cc507a1c54eb28113420044c0f5f4c95ab32,"{'__name__': 'node_disk_writes_merged_total', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.116:9100'}"
a3e34f31473fa5352ec1bcccd46c13ad9d4d77c4,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'uname', 'job': 'node', 'instance': '192.168.0.108:9100'}"
78fef7c19fff102c4babbd85887645d605429cc6,"{'__name__': 'node_memory_Active_anon_bytes', 'job': 'node', 'instance': '192.168.0.108:9100'}"
8e1462e900bd053593752e2cee426902c647b4eb,"{'__name__': 'node_disk_written_bytes_total', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.108:9100'}"
071e217bcc2ffdfb1939bc26d775906f46f6bd0a,"{'cpu': '0', '__name__': 'node_cpu_seconds_total', 'job': 'node', 'instance': '192.168.0.109:9100', 'mode': 'steal'}"
f27c67a33e7de2ed1457b033e9b5a5ca48b38dfc,"{'__name__': 'node_network_receive_bytes_total', 'job': 'node', 'device': 'ens3', 'instance': '192.168.0.108:9100'}"
fe73708e656d53f90741af68d2a032fb44fe1fac,"{'mountpoint': '/', 'fstype': 'ext4', 'job': 'node', 'device': '/dev/vda1', '__name__': 'node_filesystem_avail_bytes', 'instance': '192.168.0.116:9100'}"
830ca47eee5b372f4c0f1810ac25d7b4c687fbbf,"{'__name__': 'node_netstat_Tcp_CurrEstab', 'job': 'node', 'instance': '192.168.0.109:9100'}"
e946537e5dc0f3d17041f452c4d646d3d1462091,"{'__name__': 'go_gc_duration_seconds', 'job': 'node', 'instance': '192.168.0.113:9100', 'quantile': '0'}"
097676e2e9e59e0d4dce5bc91863a1fe003b1d74,"{'__name__': 'node_sockstat_UDP_inuse', 'job': 'node', 'instance': '192.168.0.113:9100'}"
